store,websites,attribute_set,type,sku,category_ids,has_options,name,meta_title,meta_description,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,image,small_image,thumbnail,gift_message_available,price,weight,description,short_description,meta_keyword,custom_layout_update,status,visibility,tax_class_id,enable_googlecheckout,manufacturer,condition_of_item,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,custom_design,page_layout,drillbit_finish
admin,base,Default,simple,308-100,7,0,Mini Utility Knife Blade Replacement 10 Pack,,,mini-utility-knife-blade-replacement-10-pack,mini-utility-knife-blade-replacement-10-pack.html,Block after Info Column,,,,/3/0/308-100.jpg,/3/0/308-100.jpg,/3/0/308-100.jpg,Use config,2.99,0.13,"<p>Pack of 10 blades with dispenser. Compare to $1.99 for a pack of three !!!</p>
<ul>
<li>Fits our MIT mini utility knife</li>
<li>Fits Stanley Mitey Knife 10-039 10-139 and 10-239</li>
<li>Compatible with Stanley Blade 10-031</li>
<li>Fits Sheffield Knife 12116, 12125, 12121</li>
<li>Compatible with Sheffield Blade 12851</li>
<li>Packaged in safety dispenser as pictured</li>
<li>Dimensions: Approx 1-1/8"" tip to tip, 9/16"" across top, 3/8"" high</li>
</ul>

<p>Ship Weight: .2lbs</p>
","Pack of 10 blades with dispenser fits Stanley Mitey Knife,  MIT, Sheffield, and Pittsburgh Lock Back Folding Utility Knife.",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,5,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Mini Utility Knife Blade Replacement 10 Pack,0,simple,,,,,
admin,base,Default,simple,312-22020,37,0,"Daylight Ultra-Slim 7"" Fluorescent Magnifier Lamp 22020",Daylight Magnifying Lamp Clamp Light,"Daylight Magnifier for inspection, manufacturing, hobbies, crafts, needlework.",daylight-ultra-slim-7-fluorescent-magnifier-lamp-22020,daylight-ultra-slim-7-fluorescent-magnifier-lamp-22020.html,Block after Info Column,,,,/3/1/312-22020a.jpg,/3/1/312-22020a.jpg,/3/1/312-22020a.jpg,Use config,152.99,12,"<div>See all the details you've been missing with this extra-large lens! This unique, stylish slimline magnifying light is ideal for your most precision work. </div>
<div>Daylight technology renders colors and details more accurately. Perfect for hobbies or crafts, inspection or manufacturing.</div>

<div><strong>Features:</strong></div>
<ul>
<li>Slim head design for optimal viewing without restrictions</li>
<li>7"" 3-diopter (1.75X) glass lenses</li>
<li>Lens is clear, optically perfect glass</li>
<li>Uses a unique 28-watt (150W equivalent) low heat Daylight tube</li>
<li>Heavy-duty metal arm with internal safety springs.</li>
<li>Includes table clamp and bulb</li>
<li>Electronic ballast for flicker-free light</li>
<li>Heavy-duty metal arm construction</li>
</ul>

<p>60 day no-hassle return policy on this item. 1 Year factory warranty.</p>
<p>ship Weight: 12 pounds</p>","This unique, stylish slimline magnifying light features a 7"" lens and is ideal for all your detailed work.",,,Disabled,"Catalog, Search",Taxable Goods,Yes,Daylight Company,new,1,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Daylight Ultra-Slim 7"" Fluorescent Magnifier Lamp 22020",0,simple,,,,,
admin,base,Default,simple,312-22030,37,0,"Daylight Slim Line Magnifying Lamp, 22030",Daylight Magnifying Lamp Clamp Light,"Daylight Magnifier for inspection, manufacturing, hobbies, crafts, needlework.",daylight-slim-line-magnifying-lamp-22030,daylight-slim-line-magnifying-lamp-22030.html,Block after Info Column,,,,/3/1/312-22030a.jpg,/3/1/312-22030a.jpg,/3/1/312-22030a.jpg,Use config,94.99,10,"<p>See what you've been missing! This unique, stylish slimline magnifying light is ideal for all your detailed work. Daylight technology renders colors and details more accurately. Perfect for hobbies or crafts, inspection or manufacturing.</p>

<div><strong>Features:</strong></div>
<ul>
<li>Slim head design for optimal viewing without restrictions</li>
<li>Two 5"" glass lenses: 3-diopter (1.75X) and 5-diopter (2.25X) with tool-free change</li>
<li>Lenses are clear, optically perfect glass</li>
<li>Uses a unique 22-watt (100W equivalent) low heat Daylight tube</li>
<li>Heavy-duty metal arm with internal safety springs.</li>
<li>Includes table clamp, 2 lenses, and bulb</li>
<li>Electronic ballast for flicker-free light</li>
<li>Heavy-duty metal arm construction</li>
</ul>

<p>Shipping Weight: 10 Lbs.</p>
<p>60 day no-hassle return policy on this item. 1 Year factory warranty.</p>
<p>FAST shipping via FedEx Ground to anywhere in the US.</p>","See what you've been missing! This unique, stylish slimline magnifying light is ideal for all your detailed work.",,,Enabled,"Catalog, Search",Taxable Goods,Yes,Daylight Company,new,1,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Daylight Slim Line Magnifying Lamp, 22030",0,simple,,,,,
admin,base,Default,simple,312-23040,37,0," Daylight Deluxe 5x7"" Industrial Magnifier Lamp",Daylight Magnifying Lamp Clamp Light,"Daylight Magnifier for inspection, manufacturing, hobbies, crafts, needlework.",daylight-deluxe-5x7-industrial-magnifier-lamp,daylight-deluxe-5x7-industrial-magnifier-lamp.html,Block after Info Column,,,,/3/1/312-23040a.jpg,/3/1/312-23040a.jpg,/3/1/312-23040a.jpg,Use config,249.99,13,"<div>See all the details you've been missing with this extra-large lens! This unique, stylish magnifying light is ideal for your most precision work. </div>
<div>Daylight technology renders colors and details more accurately. Perfect for medical applications, hobbies or crafts, inspection or manufacturing.</div>

<div><strong>Features:</strong></div>
<ul>
<li>Wide magnification area for viewing without restrictions</li>
<li>Large 5""x7"" 3-diopter (1.75X) glass lens</li>
<li>Lens is clear, optically perfect glass</li>
<li>(2) 13-watt low heat Daylight bulbs (140W equivalent) </li>
<li>Heavy-duty metal arm with internal safety springs.</li>
<li>Includes table clamp and bulb</li>
<li>Electronic ballast for flicker-free light</li>
<li>Heavy-duty metal arm construction</li>
</ul>

<p>60 day no-hassle return policy on this item. 1 Year factory warranty.</p>

<p>FAST shipping via FedEx Ground to anywhere in the US.</p>
<p>ship Weight: 13 pounds</p>",Industrial magnifying light features a 5x7 lens and is ideal for your most precise work.,,,Disabled,"Catalog, Search",Taxable Goods,Yes,Daylight Company,new,1,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0," Daylight Deluxe 5x7"" Industrial Magnifier Lamp",0,simple,,,,,
admin,base,Default,simple,313-002,39,0,"Stainless Steel 6"" Pocket Ruler",,,stainless-steel-6-pocket-ruler,stainless-steel-6-pocket-ruler.html,Block after Info Column,,,,/3/1/313-002.jpg,/3/1/313-002.jpg,/3/1/313-002.jpg,Use config,1.99,0.2,"<ul>
<li>Corrosion resistant stainless steel construction</li>

<li>Etched, black easy-to-read graduations in 32nds and 64ths</li>

<li>Reverse side has decimal equivalent chart</li>

<li>Sliding pocket clip doubles as a depth gauge
</li>
</ul>","6"" Stainless Steel Pocket Ruler",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Stainless Steel 6"" Pocket Ruler",0,simple,,,,,
admin,base,Default,simple,313-003-10X,38,0,Eye Loupe 10X magnification,,,eye-loupe-10x-magnification,eye-loupe-10x-magnification.html,Block after Info Column,,,,/3/1/313-003.jpg,/3/1/313-003.jpg,/3/1/313-003.jpg,Use config,1.99,0.2,"<p>General purpose inspection loupe. Optical quality glass lens. Rests comfortable and naturally in the eye socket. Lightweight, yet sturdy.</p><p>Plastic mount. 1"" lens. Working distance is 1"".</p>
",General purpose jewelers inspection loop.,,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Eye Loupe 10X magnification,0,simple,,,,,
admin,base,Default,simple,313-004-3pc,38,0,Carson Magniloupe Eye Loupe with cushion 3pc Set,,,carson-magniloupe-eye-loupe-with-cushion-3pc-set,carson-magniloupe-eye-loupe-with-cushion-3pc-set.html,Block after Info Column,,,,/3/1/313-004-3pc.jpg,/3/1/313-004-3pc.jpg,/3/1/313-004-3pc.jpg,Use config,10.99,0.3,"<p>Set contains 4x 6x 8x inspection loupes with rubber comfort ring. 
<br/>Perfect for stamp or coin collectors, jewelry or watch making, or electronics technicians.</p>

<p>Optical quality glass lens. Rests comfortably and naturally in the eye socket. Lightweight, yet sturdy.
<br/>Plastic mount. Rubber cushion for comfort. All have a 1"" lens.</p>

<p>Manufactured by Carson Optical, a premier name in magnification instruments. MSRP is $12 !</p>

<ul>
<li>4X has a 2.5"" working distance</li>
<li>6X has a 2.0"" working distance</li>
<li>8X has a 1.0"" working distance</li>
</ul>

<p>Carson Magniloupe ML-44, ML-66, ML-88</p>",4x 6x 8x magnifier Jewelers Inspection Loop set. Cushioned for greater comfort.,,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,6,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Carson Magniloupe Eye Loupe with cushion 3pc Set,0,simple,,,,,
admin,base,Default,simple,313-004-4X,38,0,Carson Magniloupe Eye Loupe 4X With Cushion,,,carson-magniloupe-eye-loupe-4x-with-cushion,carson-magniloupe-eye-loupe-4x-with-cushion.html,Block after Info Column,,,,/3/1/313-004.jpg,/3/1/313-004.jpg,/3/1/313-004.jpg,Use config,3.79,0.1,"<p>General purpose inspection loupe. Optical quality glass lens. Rests comfortable and naturally in the eye socket. Lightweight, yet sturdy. Rubber cushion for comfort. </p><p>Plastic mount. 1"" lens. Working distance is 1"".</p>
",Cushioned Jewelers Inspection Loop for greater comfort.,,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Carson Magniloupe Eye Loupe 4X With Cushion,0,simple,,,,,
admin,base,Default,simple,313-004-6X,38,0,Eye Loupe Carson Magniloupe 6X with cushion,,,eye-loupe-carson-magniloupe-6x-with-cushion,eye-loupe-carson-magniloupe-6x-with-cushion.html,Block after Info Column,,,,/3/1/313-004_1.jpg,/3/1/313-004_1.jpg,/3/1/313-004_1.jpg,Use config,3.79,0.1,"<p>General purpose inspection loupe. Optical quality glass lens. Rests comfortable and naturally in the eye socket. Lightweight, yet sturdy. Rubber cushion for comfort. </p><p>Plastic mount. 1"" lens. Working distance is 1"".</p>
",Cushioned Jewelers Inspection Loop for greater comfort.,,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Eye Loupe Carson Magniloupe 6X with cushion,0,simple,,,,,
admin,base,Default,simple,313-004-8X,38,0,Eye Loupe Carson Magniloupe 8X With Cushion,,,eye-loupe-carson-magniloupe-8x-with-cushion,eye-loupe-carson-magniloupe-8x-with-cushion.html,Block after Info Column,,,,/3/1/313-004_2.jpg,/3/1/313-004_2.jpg,/3/1/313-004_2.jpg,Use config,3.79,0.1,"<p>General purpose inspection loupe. Optical quality glass lens. Rests comfortable and naturally in the eye socket. Lightweight, yet sturdy. Rubber cushion for comfort. </p><p>Plastic mount. 1"" lens. Working distance is 1"".</p>
",Cushioned Jewelers Inspection Loop for greater comfort.,,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Eye Loupe Carson Magniloupe 8X With Cushion,0,simple,,,,,
admin,base,Default,simple,313-010,38,0,"Carson Stand Inspection Magnifier 10X 1"" Glass Eye Loupe",,,carson-stand-inspection-magnifier-10x-1-glass-eye-loupe,carson-stand-inspection-magnifier-10x-1-glass-eye-loupe.html,Block after Info Column,,,,/3/1/313-010.jpg,/3/1/313-010.jpg,/3/1/313-010.jpg,Use config,6.99,0.25,"<p>Carson LumiLoupe 10X magnifier with 1"" Diameter Lens. Ideal for examining prints, drawings, etc.</p>
<ul>
<li>1"" diameter dual lens mounted on a clear acrylic base.</li>
<li>Fixed focus</li>
<li>Base permits ambient light to illuminate subject for clear bright viewing.</li>
</ul>
<p>Carson Model: LL-10</p>
<p>Shipping weight: 0.25 Lbs.</p>","<p>10X Stand Loupe for inspection of stamps, photos, or documents. </p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,4,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Carson Stand Inspection Magnifier 10X 1"" Glass Eye Loupe",0,simple,,,,,
admin,base,Default,simple,313-011,38,0,"Aven Stand Inspection Magnifier 3X 3"" Dia.",,,aven-stand-inspection-magnifier-3x-3-dia,aven-stand-inspection-magnifier-3x-3-dia.html,Block after Info Column,,,,/3/1/313-011.jpg,/3/1/313-011.jpg,/3/1/313-011.jpg,Use config,7.99,0.5,"<p>3X magnifier with 3"" Diameter Lens. Ideal for examining prints, drawings, etc.</p>
<ul>
<li>3"" diameter lens mounted on a clear acrylic base.</li>
<li>Fixed focus</li>
<li>Base permits ambient light to illuminate subject for clear bright viewing.</li>
</ul>
<p>Warranty: Aven Tools have a 30-day satisfaction guarantee through us, and a 1-Year warranty directly through Aven Tools.</p>
<p>Aven Model: 26052</p>
<p>Shipping weight: 0.5 Lbs.</p>
<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven Tools"" width=""120"" border=""0"" align=""middle"" 

/>","<p>3X Stand Loupe for inspection of stamps, photos, or documents. 
<img src=""http://www.cmlsupply.com/bestvalue1sm.jpg"" alt=""Best Value"" height=""25"" align=""right"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Aven Stand Inspection Magnifier 3X 3"" Dia.",0,simple,,,,,
admin,base,Default,simple,313-050,38,0,Aven MightyScope USB Digital Microscope 200X with Stand,,,aven-mightyscope-usb-digital-microscope-200x-with-stand,aven-mightyscope-usb-digital-microscope-200x-with-stand.html,Block after Info Column,,,,/3/1/313-050.jpg,/3/1/313-050.jpg,/3/1/313-050.jpg,Use config,194.99,3,"<h2 align=""center"">A compact digital microscope with a USB interface and 10x-200x magnification!</h2>
<p align=""center""><a href=""http://www.cmlsupply.com/MightyScope/gallery/index.htm"" target=""_blank"">Click Here to go to our MightyScope image gallery</a></p>
<!-- 
<table width=""75%""  border=""1"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tr align=""left"">
<td width=""66%"" height=""30""><p align=""center""><a href=""MightyScope_lg.jpg"" target=""_blank""><img src=""MightyScope_md.jpg"" alt=""Aven Mighty Scope"" width=""250"" border=""0""></a></p>
 -->
  <p align=""left""><strong>The Digital Age<br /></strong>
  Digital image capture, storage and manipulation is ushering in a new age in microscopy.
  Digital microscope cameras provide you a broader range of functionality, flexibility and portability, 
  expanding your capabilities beyond the traditional optical laboratory microscope.</p>
  <br />
 <p align=""left"">The Mighty Scope is lightweight, handy, and&nbsp;amazingly easy to use! 
 Plug&nbsp;it&nbsp;into the USB port of your PC or laptop and you're ready to go! 
 All it takes is a&nbsp;simple press of the Microtouch shutter trigger to quickly and convenient capture your magnified image. 
 With its high resolution magnification (10X - 200x), simple operation, and compact&nbsp;size, 
 The Mighty Scope&nbsp;puts the world of microphotography at your fingertips.</p>
<br />
<p align=""center"">
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/01b_Currency.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/02a_Coin.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/04b_CircuitBoard.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/05b_Ring.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/07b_Onion.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
</p>


<br />
<table width=""75%""  border=""1"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tr align=""left"">
<td colspan=""2""><p align=""left""><strong>Features:</strong></p></td>
</tr>

<tr align=""left"">
<td colspan=""2"">
  <p align=""left"">Easy to use, 6-LED hand-held digital microscope with a USB interface.</p>
  <p align=""left"">Can be used for science and engineering work, dermatology, detailed repair, assembly and quality control<br />
    (i.e. electronics, mechanical, etc), hobbies &amp; collecting (coin, stamp, watch, jewelry, etc.), law enforcement<br />
    (counterfeit ID, crime lab, etc), entertainment and much more.</p>
  <p align=""left"">High resolution magnification at your fingertips. Detailed examination of any area you choose.</p>
  <p align=""left""> LED intensity can be adjusted using control wheel on body, and<br />
    an adjustable magnification from10X - 200X, all in one compact lens.</p>
  <p align=""left"">Microtouch Shutter trigger allows for convenient image capture when in hand held mode or mounted<br />
    on a stand.</p>
  <p align=""left"">Mighty Scope comes with software for easy capture of images or videos (measurement function included) and<br />
    adjustable stand. Optional boom type stand is also available.</p>
  <p align=""left"">Just plug into a PC and you are set to go!</p>
  </td>
</tr>
</table>
<br />

<table width=""75%""  border=""1"" align=""center"" cellpadding=""0"" cellspacing=""0"">
<tr><td><p><strong>Specs:</strong></p></td></tr>
<tr><td>Aven Model:</td><td>26700-200</td></tr>
<tr><td>Image Sensor:</td><td>1/4&quot; Color CMOS</td></tr>
<tr><td>Effective Pixels (HxV):</td><td>1280 x 1024</td></tr>
<tr><td>Signal Output:</td><td>USB 2.0</td></tr>
<tr><td>Magnification:</td><td>10x to 200x</td></tr>
<tr><td>LED Light Type:</td><td>6 White LEDs</td></tr>
<tr><td>Working Distance:</td><td>10x: 150mm | 20x: 95mm | 50x: 13mm</td></tr>
<tr>
  <td colspan=""2""><div align=""center""><a href=""http://www.cmlsupply.com/mightyscope/MightyScope.pdf"" target=""_blank"">Click Here for PDF data sheet</a></div></td>
  <td>&nbsp;</td>
</tr>
</table>
<p align=""center""><a href=""http://www.cmlsupply.com/MightyScope/gallery/index.htm"" target=""_blank"">Click Here to go to our MightyScope image gallery</a></p>
<br />
<p align=""center"">
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/01a_Currency.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/02b_Coin.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/04a_CircuitBoard.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/05a_Ring.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
<a href=""http://www.cmlsupply.com/mightyscope/gallery/index.htm""><img src=""http://www.cmlsupply.com/mightyscope/gallery/thumbnails/07a_Onion.jpg"" height=""100"" alt=""Click for Gallery"" /></a>
</p>
<br />
<p>Ship Weight: 3 Lbs</p>","<p>A high quality inspection scope.<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven"" height=""30"" border=""0"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Aven MightyScope USB Digital Microscope 200X with Stand,0,simple,,,,,
admin,base,Default,simple,313-100,37,0,Aven ProVue Deluxe Clamp-On Magnifying Lamp,,,aven-provue-deluxe-clamp-on-magnifying-lamp,aven-provue-deluxe-clamp-on-magnifying-lamp.html,Block after Info Column,Magnifier Lamp,Magnifier Lamp,Magnifier Lamp,/3/1/313-100.jpg,/3/1/313-100.jpg,/3/1/313-100.jpg,Use config,169.93,8,"<p>This is a high quality inspection and magnification light. This uses a ""spring free"" adjustable tension system designed for years of use. Comes with 

A industry leading 5 year factory warranty!</p>


<p>Note, many magnifier lights will be advertised as 3X or 5X, but they are really 3-Diopter or 5-diopter, which is actually 1.75X-2.25x !</p>

<div>Features:</div>
<ul>
<li>Equipped with an ultra-bright daylight-balanced 22 watt circular fluorescent bulb. </li>
<li>Crystal Clear 5"" 3 Diopter (1.75x) lens mounted on a silver-grey metal housing. </li>
<li>Fluorescent bulb is protected with a clear plastic diffuser/splash guard. </li>
<li>Heavy Duty ""Spring Free"" Adjustable Arm. When fully extended the arm has a reach of 35"". </li>
<li>Comes with mounting clamp but can also be mounted directly on the working surface. </li>
<li>C-clamp for mounting on desk, workbench, table, etc.</li>
<li>Operates at 115V-AC and comes with a 5-foot power cord.</li>
</ul>


<div>MSRP $179.00</div>
<div>Aven Model for magnifier light: 26501-DSG </div>
<div>Warranty: 90 days money back or exchange through us, 5 year Aven Factory Warranty</div>
<div>Shipping Weight: 8.0 lbs</div>


<div align=""center""><img src=""http://www.cmlsupply.com/313100b_md.jpg"" alt="""" /></div>","<p>A high quality inspection and magnification light.  5 Year Warranty!<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven"" height=""30"" border=""0"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Aven ProVue Deluxe Clamp-On Magnifying Lamp,0,simple,,,,,
admin,base,Default,simple,313-101,37,0,Aven ProVue Clamp-On Magnifying Lamp - Ivory,,,aven-provue-clamp-on-magnifying-lamp-ivory,aven-provue-clamp-on-magnifying-lamp-ivory.html,Block after Info Column,Magnifier Lamp,Magnifier Lamp,Magnifier Lamp,/3/1/313-101.jpg,/3/1/313-101.jpg,/3/1/313-101.jpg,Use config,79.99,8,"<p>This is a high quality inspection and magnification light. For general assembly and inspection. </p>
<p>Note, many magnifier lights will be advertised as 3X or 5X, but they are really 3-Diopter or 5-diopter, which is actually 1.75X-2.25x !</p>
<div>Features:</div>
<ul>
<li>Equipped with an ultra-bright daylight-balanced 22 watt circular fluorescent bulb. </li>
<li>5""diameter, 3 diopter (1.75x) crystal clear lens for 360 distortion-free viewing  </li>
<li>All metal housing mounted on a 45"" spring balanced arm that stays set in any position.  </li>
<li>C-clamp for mounting on desk, workbench, table, etc.</li>
<li>Operates at 115V-AC and comes with a 5-foot power cord.</li>
</ul>
<div>MSRP  $86.67</div>
<div>Aven Model: 26501-SIV</div>
<div>Warranty: 60 days money back or exchange through CML Supply, 1 year Aven Factory Warranty</div>
<div>Shipping Weight: 8.0 lbs</div>
<div align=""center""><img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt="""" /></div>","<p>A high quality inspection and magnification light.  1 Year Warranty!<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven"" height=""30"" border=""0"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,0,,0,1,0,1,0,Aven ProVue Clamp-On Magnifying Lamp - Ivory,0,simple,,,,,
admin,base,Default,simple,313-105,37,0,Aven OptiVue Magnifying Gooseneck Table Lamp,,,aven-optivue-magnifying-gooseneck-table-lamp,aven-optivue-magnifying-gooseneck-table-lamp.html,Block after Info Column,,,,/3/1/313-105.jpg,/3/1/313-105.jpg,/3/1/313-105.jpg,Use config,34.97,5,"<p>This is a high quality inspection and magnification light.</p>

<p>It is a 3-diopter (1.75x) light with crystal clear glass and a strong gooseneck. Great for inspection of small parts, stamp collecting, crafts and hobbies</p>
<p>Note, many magnifier lights will be advertised as 3X or 5X, but they are really 3-Diopter or 5-diopter, which is actually 1.75X-2.25x. <em>Know what you're being sold</em>! It's the quality of the glass that allows you to move the object farther away, allowing for a larger appearance in the viewing window. Note the picture below of a postage stamp. (the light ring itself is out of focus, the camera is focusing on the stamp).</p>

<div>Features:</div>
<ul>
<li>Equipped with an ultra-bright daylight-balanced 13 watt circular fluorescent bulb. </li>
<li>3.5 Inch viewing area</li>
<li>3 Diopter (1.75x) ""Crystal Clear Lens"" with plastic cover for protection </li>
<li>Fluorescent bulb is protected with a clear plastic diffuser/splash guard. </li>
<li>Operates at 115V-AC and comes with a 5-foot power cord.</li>
</ul>


<div>MSRP $32.00</div>
<div>Aven Model: 26507-SBK </div>
<div>Warranty: 60 days money back or exchange through us, 1 year Aven Factory Warranty</div>
<div>Shipping Weight: 4.0 lbs</div>


<div align=""center""><img src=""http://www.cmlsupply.com/313105_zoom.jpg"" alt="""" /></div>","<p>A high quality desk inspection and magnifier light.  1 Year Warranty!<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven"" height=""30"" border=""0"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,Aven OptiVue Magnifying Gooseneck Table Lamp,0,simple,,,,,
admin,base,Default,simple,313-106,37,0,"Aven MightyMag Magnifying Lamp, 26505-SIV 30"" Arm, Ivory",,,aven-mightymag-magnifying-lamp-26505-siv-30-arm-ivory,aven-mightymag-magnifying-lamp-26505-siv-30-arm-ivory.html,Block after Info Column,,,,/3/1/313-106.jpg,/3/1/313-106.jpg,/3/1/313-106.jpg,Use config,128.9,10,"<p>This is a high quality inspection and magnification light.</p>

<p>It is a 3-diopter (1.75x) light with crystal clear glass and a strong gooseneck. Great for inspection of small parts, stamp collecting, crafts and hobbies</p>
<p>Note, many magnifier lights will be advertised as 3X or 5X, but they are really 3-Diopter or 5-diopter, which is actually 1.75X-2.25x. <em>Know what you're being sold</em>! It's the quality of the glass that allows you to move the object farther away, allowing for a larger appearance in the viewing window.</p>

<div>Features:</div>
<ul>
<li>7""x 5.2"", 3-diopter (1.75x) Crystal Clear Magnifying Lens for shadow free viewing. </li>
<li>(2) 9-watt Fluorescent Bulbs</li>
<li>30 inch Spring Balanced Arm stays set in any position.</li>
<li>C-clamp for mounting to desk, workbench, table, etc. </li>
<li>For use in Industries such as Mfg, Assembly, Inspection, QA, Scientific, Medical, Forensics, etc. </li>
<li>115V-AC, 5-foot power cord.</li>
</ul>
<div>Aven Model: 26505-SIV</div>
<div>Warranty: 60 days money back or exchange through us, 1 year Aven Factory Warranty</div>
<div>Shipping Weight: 10.0 lbs</div>
","<p>An industrial quality inspection and magnifier light.  1 Year Warranty!<img src=""http://www.cmlsupply.com/avenlogosm.jpg"" alt=""Aven"" height=""30"" border=""0"" /></p>",,,Enabled,"Catalog, Search",Taxable Goods,Yes,,new,2,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,"Aven MightyMag Magnifying Lamp, 26505-SIV 30"" Arm, Ivory",0,simple,,,,,
